108,對於以考試為導向的國中生涯，盧蘇偉先生備受打擊，感受到沉重的壓力與痛苦。當時課文中有篇朱自清先生文章，文中提到：「人赤裸裸的來，又將赤裸裸的去，我們未帶來什麼！也帶不走什麼！」，更讓他對生命的歷程產生懷疑，甚至興起出家的念頭。請問這篇文章的篇名是什麼？,(1) 「曾子殺人」的曾參,(2) 「聽障美人」的白海瑟,(3) 「啞女神童」的周婷婷,(4) 「無臂單腳」的蓮恩瑪麗亞,1
109,國小畢業典禮時，老師特別對著全班同學說：「大家別小看盧蘇偉，他成績雖然不好！但寬額大頭，以後一定會有不凡的成就。」因為這句話，讓他立誓成為一位不凡的人，要讓大家刮目相看。這位老師的話對盧蘇偉先生在成長的過程中，有不小的影響。除此之外，還包括下面哪一句話？,(1) 人外有人、天外有天,(2) 出人頭地、光宗耀祖,(3) 成就非凡、追求卓越,(4) 與眾不同、一鳴驚人,1
110,「聽障美人」白海瑟、「啞女神童」周婷婷以及本書的主角盧蘇偉先生，都不曾因自己的缺陷而自怨自艾，反而是突破人生的局限，開創不凡的局面。請問這樣的人生遭遇符合下列哪句話的意義？,(1) 〈赤裸裸〉,(2) 〈光禿禿〉,(3) 〈匆匆〉,(4) 〈茫茫〉,2
111,在國中的學習階段，盧蘇偉先生對於學校課本的內容完全不感興趣，但對於課外讀物，他倒像是個飢餓的小孩，進行大量閱讀。在當時，有一本書給了他莫大的啟示，內容是一位小兒麻痺患者的苦學歷程。請問這本對盧蘇偉先生有所影響的書，是指下列哪一本書？,(1) 鄭豐喜先生《汪洋中的一條船》,(2) 乙武洋匡先生《五體不滿足》,(3) 劉俠女士《感謝玫瑰有刺》,(4) 陳樹菊女士《不凡的慷慨》,1
112,國小畢業典禮時，老師特別對著全班同學說：「大家別小看盧蘇偉，他成績雖然不好！但寬額大頭，以後一定會有不凡的成就。」因為這句話，讓他立誓成為一位不凡的人，要讓大家刮目相看。這位老師的話對盧蘇偉先生在成長的過程中，有不小的影響。除此之外，還包括下面哪一句話？,(1) 英文、作文,(2) 作文、美術,(3) 美術、數學,(4) 數學、英文,1
113,國小畢業典禮時，老師特別對著全班同學說：「大家別小看盧蘇偉，他成績雖然不好！但寬額大頭，以後一定會有不凡的成就。」因為這句話，讓他立誓成為一位不凡的人，要讓大家刮目相看。這位老師的話對盧蘇偉先生在成長的過程中，有不小的影響。除此之外，還包括下面哪一句話？,(1) 報考高職,(2) 報考五專,(3) 報考大學,(4) 報考研究所,3
114,盧蘇偉先生後來經過一番學習，對人生的看法又有了新的體悟，再加上奧修著作的協助，幫他找到新的人生方向。請問盧蘇偉先生新的人生觀，與中國思想家哪一流派較為相近？,(1) 四次,(2) 五次,(3) 六次,(4) 七次,2
115,當眾人都對盧蘇偉先生小時候的表現不斷搖頭時，只有他的家人深信他具有相當的潛能，繼續支持、鼓勵他，因此更加充分印證了「比馬龍效應」。請問下列哪個例證不能說明此論點？,(1) 臺灣大學,(2) 輔仁大學,(3) 師範大學,(4) 警察大學,4
116,「聽障美人」白海瑟、「啞女神童」周婷婷以及本書的主角盧蘇偉先生，都不曾因自己的缺陷而自怨自艾，反而是突破人生的局限，開創不凡的局面。請問這樣的人生遭遇符合下列哪句話的意義？,(1) 作文比賽的肯定,(2) 教室布置的得名,(3) 體技競賽的考驗,(4) 智力測驗的分析,1
117,在盧蘇偉先生出生之前，他媽媽每天都要向神明祈求，希望賜給她一個「雷公仔子」。根據文章內容，請問你認為「雷公仔子」的解釋為何？,(1) 自由發揮，任其找到生命的意義,(2) 隨性所至，不強迫孩子有所作為,(3) 付出一切，讓孩子朝父母的目標前進,(4) 盡一切努力，陪孩子走一段路而已吧,1
118,小學時期為了爭取同學的認同，減少自己被孤立的恐懼感。盧蘇偉先生常常想盡辦法，利用各種機會接近、討好同學。終於皇天不負苦心人，讓他被班上最會玩的一群人所接納，成為□□幫的一份子。請問□□內所填入的幫派名稱應為什麼？,(1) 家庭,(2) 學校,(3) 公司,(4) 社會,1
119,盧蘇偉先生後來經過一番學習，對人生的看法又有了新的體悟，再加上奧修著作的協助，幫他找到新的人生方向。請問盧蘇偉先生新的人生觀，與中國思想家哪一流派較為相近？,(1) 儒家,(2) 道家,(3) 法家,(4) 墨家,2
120,由於學習上的困難，盧蘇偉先生的家人開發了新的教學方式，幫助他將抽象不易理解的事物，轉換成具體而令他有興趣的教學模式，成功地克服了學習的恐懼。請問他母親是透過何種方式，讓他學會看時鐘這件事？,(1) 賞識自己,(2) 疼惜自己,(3) 展現自己,(4) 知道自己,3
121,幾經生命的種種歷程和考驗，盧蘇偉先生漸能從中領悟一番新的看法，認為不論父母或老師，對於孩子而言，所具的意義為何？,(1) 麵包師傅,(2) 酒店少爺,(3) 油漆工,(4) 水泥工,4
122,為什麼巴塞隆納的市民向市政當局請願，希望自己有生之年能看到聖家族大教堂？,(1) 二十年前他欠了魚店一百克朗,(2) 五十年前魚店多找了她五克朗,(3) 為了資助當魚店主人的小兒子,(4) 購買魚貨拍賣品價值一百克朗,1
123,有關於作者對歐洲文明的說明，何者正確？,(1) 深沉於南部，燦爛於北部,(2) 深沉於中部，燦爛於南部,(3) 以不深沉卻燦爛的南部為命脈,(4) 以既不深沉也不燦爛的北部為命脈,2
124,米開朗基羅用挑剔的目光一遍遍審視他的設計方案後，不得不驚呼！誰想否定這麼精彩的方案，一定是瘋子！這聲驚呼，代表米開朗基羅與他在作品之前盡釋前嫌。上述文句中所稱的「他」到底是指稱誰？,(1) 這是作者第三次到龐貝古城,(2) 為了一探古城沿途跋山涉水,(3) 龐貝城災難發生的時間是清晨,(4) 作者深感勞於愁思而累於感慨,1
125,下列有關於羅馬帝王尼祿的說明，何者錯誤？,(1) 用句相當簡練,(2) 對偶十分工整,(3) 全得力於懷古,(4) 營造空靜之境,4
126,下列有關小城薩拉曼卡貝殼屋的說明，何者正確？,(1) 中國人休息是為了更好的工作,(2) 中國人休假仍是叨念著電話鈴聲,(3) 歐洲人認為平日工作多是為了休假,(4) 歐洲人的休假是疊加身分於山水間,3
127,不同的國情，對休假有不同的想法。以下有關於休假的敘述說明，何者不正確？,(1) 他迷醉於希臘文化，親自登台表演,(2) 花了一年的時間從事藝術專業演出,(3) 他殺了自己的親生母親、妻子、弟弟及老師,(4) 對著連續燃燒多日的羅馬城大火放聲大哭,4
128,每個城市都有一個主題。作者覺得巴塞隆納的主題是什麼？,(1) 有四通八達的交通網絡,(2) 有豐富有趣的生態景觀,(3) 有最負盛名的美食特產,(4) 有保存完善的一級古蹟,4
129,下列有關於海德堡「學生監獄」的敘述，何者正確？,(1) 它是一個家族的名稱,(2) 它是佛羅倫斯的別名,(3) 它是佛羅倫斯的城鎮,(4) 他是最知名的藝術大師,4
130,為什麼作者在盧森堡欲拍攝銀行大街，卻立即遭受到阻攔？,(1) 拉斐爾,(2) 布拉曼,(3) 達文西,(4) 伽利略,1
131,米開朗基羅用挑剔的目光一遍遍審視他的設計方案後，不得不驚呼！誰想否定這麼精彩的方案，一定是瘋子！這聲驚呼，代表米開朗基羅與他在作品之前盡釋前嫌。上述文句中所稱的「他」到底是指稱誰？,(1) 廣交,(2) 流浪,(3) 尊古,(4) 厚土,4
132,每個城市都有一個主題。作者覺得巴塞隆納的主題是什麼？,(1) 責怪高第延長工期、違背契約,(2) 教堂建造至今，已歷時128年,(3) 人民無法忍受他任性隨步的拖延,(4) 人們焦急抱怨於自己有限的生命,4
133,挪威卑爾根市的一位老婦為什麼要向那家魚店送上一百克朗？,(1) 這種血腥舞蹈最能表現男性風姿,(2) 鬥牛賽用陣陣呼喊掩蓋血腥陰謀,(3) 人們專門與牛過不去，只因牠特別忠厚,(4) 把人類的忘恩負義演變成血淋淋的享受,2
134,『MEDICI』這個名稱像符咒，像標號，鐫在門首，寫在牆面，刻在地下……，總是讓來到佛羅倫斯的人躲也躲不開它。究竟，『MEDICI』在佛羅倫斯代表什麼意義？,(1) 貝殼屋建造於16世紀末迄今400年,(2) 它是哥倫布發現新大陸之後建造的,(3) 滿牆貝殼鉅細靡遺的標誌航海地圖,(4) 古柱森然的貝殼屋是圖書館的門廊,1
135,「山圍故國週遭在，潮打空城寂寞回。淮水東邊舊時月，夜深還過女牆來。」這是劉禹錫的石頭城詩作。作者在羅馬城領悟了這首懷古詩，他認為何以劉禹錫能在眾多懷古詩中獨擅其勝？,(1) 古本江先生擁有巨額的資產,(2) 他是波斯灣石油開採的早期推動者,(3) 古本江先生被稱呼為百分之五先生,(4) 他想推動科學、生物、醫學等事業,3
136,「山圍故國週遭在，潮打空城寂寞回。淮水東邊舊時月，夜深還過女牆來。」這是劉禹錫的石頭城詩作。作者在羅馬城領悟了這首懷古詩，他認為何以劉禹錫能在眾多懷古詩中獨擅其勝？,(1) 貪,(2) 癡,(3) 笑,(4) 怨,4
137,下列有關於海德堡「學生監獄」的敘述，何者正確？,(1) 監獄是校方處罰調皮學生的場所,(2) 校方私設學生監獄，且男女兼收,(3) 同學可以探望，但禁止外帶食物,(4) 學生受關押於此，皆感身心受創,2
138,下列有關小城薩拉曼卡貝殼屋的說明，何者正確？,(1) 瑞士的第一大機場在首都伯恩,(2) 公民投票決議不參加聯合國組織,(3) 公民投票促成了許多交通建設工程,(4) 為保護文化遺產，反對擴建新機場,2
139,下列有關於瑞士的說明，何者正確？,(1) 是最講究精緻排場的法國美食,(2) 妻子為慶賀丈夫豐收而準備的,(3) 材料是丈夫帶回來的新鮮海產,(4) 其間的溫馨情懷遠勝過其美味,2
140,下列有關於里斯本的古本江先生的敘述，何者錯誤？,(1) 未經許可擅自拍攝，有損銀行尊嚴,(2) 銀行法規定，須經申請才准予拍照,(3) 構建金融信譽，防止客戶資料外洩,(4) 恐怕照片會引來各地的銀行搶劫犯,4
141,下列有關於里斯本的古本江先生的敘述，何者錯誤？,(1) 義大利有很好吃的肉食,(2) 德國有做得不錯的海鮮,(3) 法國菜是全方位的講究,(4) 英國則最擅長以茶佐菜,3
142,下列關於加禮遠社的婚姻情況何者說明正確？,(1) 打拉酥是「酒」,(2) 蟒甲是「蛇」,(3) 淡巴菰是「菜」,(4) 剎蓋是「酒甕」,3
143,潘新格在時光倒流中，回到過去的地方在哪裡？,(1) 太平山上,(2) 翠峰湖畔,(3) 天公廟旁,(4) 草嶺古徑,1
144,書中噶瑪蘭語與現在華語對應，何者說明正確？,(1) 潘新格,(2) 蕭竹友,(3) 何社商,(4) 春天,4
145,巴布和潘新格夯昏山豬的那晚，村落發生什麼大事？,(1) 追尋理想離開村落打拚不告而別,(2) 為了看龜山島百合花遭騙至酒館,(3) 跟隨戀人離家卻被拋棄無法回家,(4) 不願擔任女巫憤而離家迷失遭拐,2
146,由故事敘述可以瞭解潘新格是個什麼樣的人？,(1) 呼吧,(2) 漢人,(3) 頭目,(4) 打奴,4
147,除了遇到舊時的人事物，潘新格還從哪些線索知道自己回到了過去？,(1) 因為從未見過遠房親戚，所以感到陌生疏遠,(2) 遠房親戚突然相認，感到訝異，擔心不懷好意,(3) 因為不願意面對自己是噶瑪蘭族後裔的事實,(4) 因為與阿公鬧彆扭，因此刻意讓阿公難堪,1
148,要通過加禮遠社的成年禮需要什麼條件？,(1) 潘新格,(2) 巴布,(3) 蕭竹友,(4) 何社商,1
149,故事中加禮遠社的人民是什麼樣的民族？,(1) 呼吧,(2) 打奴,(3) 彭美蘭,(4) 春天,1
150,當潘新格離開加禮遠社，叮嚀春天不要輕易把土地讓給人，春天的回答是什麼？,(1) 傳統保守，恪守社規，封閉排外,(2) 精明智慧，善於規劃，多方經營,(3) 樂天知命，和善好客，生活簡單,(4) 不重倫理，隨性自然，豪放不羈,3
151,為什麼作者在故事最後又加了一章以年記事的「終曲」？,(1) 溫文儒雅，博學多聞，文質彬彬,(2) 沈著穩定，情感內斂，木訥寡言,(3) 熱忱勇敢，喜好冒險，樂於助人,(4) 多愁善感，心思細膩，悲天憫人,2
152,潘新格在時光倒流中，回到過去的地方在哪裡？,(1) 陳威龍,(2) 旺欉伯,(3) 蕭竹友,(4) 何社商,2
153,舊時的噶瑪蘭位於現在哪個地方？,(1) 喝完一整甕酒並通過頭目設下的層層考驗,(2) 獨力抓一頭野豬、一頭水鹿和一蟒甲的魚,(3) 獨自在深山過生活一星期並建造一間房屋,(4) 抓一條龜殼花蛇並通過村裡巫師全數認可,4
154,為什麼作者在故事最後又加了一章以年記事的「終曲」？,(1) 沒有土地的人，就沒有地方住，我們會謹記你的善意叮嚀,(2) 加禮遠社的一切是上天的，不是我們的，不能把它讓給誰,(3) 命運自有安排，祖靈們冥冥中會安置妥善，達到最佳公平,(4) 貢獻最大的人就該擁有土地，加禮遠社的土地自有其規劃,2
155,過年時潘新格阿公接待從花蓮來的親戚，潘新格為什麼沈默，並在事後逃避話題？,(1) 男生被女生招親,(2) 已能與漢人通婚,(3) 由男性決定大事,(4) 長男才可以娶妻,3
156,下列哪一段文字說明潘新格認同自己是噶瑪蘭後裔而感到驕傲？,(1) 眼珠顏色灰褐,(2) 腳指甲有摺痕,(3) 膚色特別黝黑,(4) 掌紋特徵明顯,2
157,潘新格在時光倒流中，回到過去的地方在哪裡？,(1) 花蓮,(2) 台東,(3) 基隆,(4) 宜蘭,4
158,下列哪一段文字說明潘新格認同自己是噶瑪蘭後裔而感到驕傲？,(1) 整理回顧前面故事，讓讀者再三回味故事情節,(2) 以年記錄後續的發展，讓讀者更融入小說情境,(3) 留下伏筆讓讀者有所期待，為續集作鋪陳暖身,(4) 不詳細說明僅記錄重要事，給予讀者想像空間,1
159,書中噶瑪蘭語與現在華語對應，何者說明正確？,(1) 將兩隻腳掌伸出來，讓一對有著摺痕的腳拇指指甲，在炫麗的閃光中，分享一些光彩,(2) 他靜靜地看著，看愈演愈烈的閃光，向煙火在面前爆發，他的眼皮，眨也不眨一下,(3) 將背包挪到膝上抱住，那支山豬獨牙扎在胸口，他夾了出來，捧在掌心，凝神端視,(4) 以後，會有個叫劉明燈的人，在這裏題刻「雄鎮蠻煙」四個字，你們一定要相信,1
160,要通過加禮遠社的成年禮需要什麼條件？,(1) 帶著的日記本日期改變,(2) 山豬獠牙突然多了一支,(3) 心跳加快，頭髮變更長,(4) 手錶逆轉，收音機失靈,1
161,下列哪一段文字說明潘新格認同自己是噶瑪蘭後裔而感到驕傲？,(1) 地震突來，兩人機智救了大家,(2) 颱風肆虐，土石流衝垮多房屋,(3) 洪水襲擊，眾人合力度過難關,(4) 河水暴漲，全村齊力互相救助,1
162,對於安德烈評論香港沒文化，他弟弟飛利普有什麼看法？,(1) 龍應台驚覺自己與日趨成熟的兒子距離感日遠,(2) 龍應台向兒子提出以通信方式共同寫一個專欄,(3) 龍應台期望透過寫信進入十八歲的兒子的世界,(4) 母親要化解兒子隻身在異地求學的不安與焦慮,3
